Accel_X	Accel_Y	Accel_Z	Cont_TempV	Cont_TempDegC	Cont_TempDegF	IF_Temp_ObjDegC	IF_Temp_ObjDegF	IF_Temp_LocDegC	IF_Temp_LocDegF	SoundV	SoundRaw	SoundScl	RPM_Hz	RPM	Current	Error
0.07	-0.136	0.963	0.457	-4.505	23.969	16.719	62.094	20.906	69.631	0.075	170	7.297	0	0	0.105	0
0.07	-0.136	0.959	0.665	16.505	61.631	16.719	62.094	20.906	69.631	0.078	182	7.78	0	0	0.51	0
0.07	-0.136	0.963	0.665	16.462	61.71	16.719	62.094	20.906	69.631	0.081	192	8.22	0	0	0.545	0
0.074	-0.136	0.959	0.667	16.549	61.71	16.719	62.094	20.906	69.631	0.081	185	7.868	0	0	0.527	0
0.074	-0.132	0.959	0.669	16.725	62.105	16.719	62.094	20.906	69.631	0.083	190	8.264	0	0	0.492	0
0.07	-0.132	0.963	0.668	16.725	62.026	16.719	62.094	20.906	69.631	0.079	182	8.176	0	0	0.457	0
0.078	-0.132	0.963	0.471	-3.055	26.501	16.719	62.094	20.906	69.631	0.074	165	7.165	0	0	0.105	0
0.074	-0.136	0.959	0.471	-3.187	26.659	16.719	62.094	20.906	69.631	0.074	167	7.297	0	0	0.158	0
0.074	-0.136	0.959	0.474	-2.791	26.818	16.719	62.094	20.906	69.631	0.075	171	7.429	0	0	0.211	0
0.066	-0.132	0.956	0.471	-2.923	27.213	16.719	62.094	20.906	69.631	0.073	168	7.209	0	0	0.229	0
0.074	-0.136	0.959	0.669	16.681	61.947	16.719	62.094	20.906	69.631	0.081	183	8.088	0	0	0.51	0
0.074	-0.132	0.963	0.667	16.681	62.105	16.719	62.094	20.906	69.631	0.08	183	7.912	0	0	0.475	0
0.074	-0.136	0.967	0.29	-20.945	-5.543	16.719	62.094	20.906	69.631	0.071	161	6.989	0	0	0	0
0.07	-0.132	0.959	0.665	16.418	61.71	16.719	62.094	20.906	69.631	0.084	187	8.396	0	0	0.492	0
0.074	-0.128	0.963	0.665	16.462	61.552	16.719	62.094	20.906	69.631	0.081	185	8.088	0	0	0.492	0
0.07	-0.136	0.959	0.666	16.593	61.789	16.719	62.094	20.906	69.631	0.081	187	8.132	0	0	0.527	0
0.078	-0.124	0.959	0.667	16.637	61.947	16.719	62.094	20.906	69.631	0.08	182	8.088	0	0	0.51	0
0.07	-0.136	0.959	0.414	-8.989	15.424	16.719	62.094	20.906	69.631	0.072	167	7.209	0	0	0.035	0
0.074	-0.136	0.967	0.667	16.681	61.868	16.719	62.094	20.906	69.631	0.08	182	8	0	0	0.44	0
0.074	-0.136	0.959	0.415	-8.901	15.503	16.719	62.094	20.906	69.631	0.07	158	6.901	0	0	0.035	0
0.07	-0.136	0.956	0.412	-8.901	15.899	16.719	62.094	20.906	69.631	0.073	162	7.297	0	0	0.07	0
0.082	-0.132	0.956	0.418	-8.33	17.086	16.719	62.094	20.906	69.631	0.072	167	7.209	0	0	0.018	0
0.07	-0.136	0.959	0.417	-8.549	16.215	16.719	62.094	20.906	69.631	0.074	171	7.429	0	0	0.141	0
0.074	-0.136	0.959	0.43	-7.231	19.222	16.719	62.094	20.906	69.631	0.073	164	7.165	0	0	0.193	0
0.074	-0.14	0.963	0.667	16.549	61.789	16.719	62.094	20.906	69.631	0.083	194	8.352	0	0	0.475	0
0.074	-0.136	0.959	0.667	16.637	61.71	16.719	62.094	20.906	69.631	0.082	187	8.22	0	0	0.475	0
0.07	-0.136	0.956	0.667	16.637	61.868	16.719	62.094	20.906	69.631	0.081	186	8.308	0	0	0.492	0
0.074	-0.136	0.959	0.665	16.505	61.71	16.719	62.094	20.906	69.631	0.083	194	8.352	0	0	0.527	0
0.07	-0.136	0.959	0.666	16.549	61.947	16.719	62.094	20.906	69.631	0.08	184	8.176	0	0	0.475	0
0.074	-0.136	0.959	0.371	-12.857	8.936	16.719	62.094	20.906	69.631	0.07	157	7.033	0	0	0.105	0
0.066	-0.132	0.963	0.374	-12.901	8.857	16.719	62.094	20.906	69.631	0.073	163	7.297	0	0	0.035	0
0.066	-0.132	0.963	0.374	-12.901	8.857	16.719	62.094	20.906	69.631	0.073	163	7.297	0	0	0.035	0
0.07	-0.144	0.959	0.667	16.593	61.947	16.719	62.094	20.906	69.631	0.081	179	7.956	0	0	0.563	0
0.07	-0.136	0.959	0.373	-12.637	9.332	16.719	62.094	20.906	69.631	0.069	161	6.857	0	0	0.053	0
0.074	-0.132	0.959	0.665	16.462	61.552	16.719	62.094	20.906	69.631	0.079	188	8	0	0	0.369	0
0.074	-0.136	0.959	0.234	-26.527	-15.591	16.719	62.094	20.906	69.631	0.065	151	6.681	0	0	-0.211	0
0.07	-0.136	0.959	0.666	16.593	61.71	16.344	61.419	20.906	69.631	0.082	187	8.088	0	0	0.492	0
0.07	-0.136	0.956	0.233	-26.791	-16.224	16.344	61.419	20.906	69.631	0.068	148	6.505	0	0	-0.246	0
0.07	-0.14	0.944	0.239	-26.352	-15.67	16.344	61.419	20.906	69.631	0.066	143	6.11	0	0	-0.229	0
0.078	-0.136	0.956	0.236	-26.396	-15.354	16.344	61.419	20.906	69.631	0.066	144	6.549	0	0	-0.211	0
0.066	-0.136	0.963	0.189	-31.363	-24.611	16.344	61.419	20.906	69.631	0.062	141	6.242	0	0	-0.334	0
0.07	-0.136	0.963	0.192	-31.011	-24.136	16.344	61.419	20.906	69.631	0.062	140	6.154	0	0	-0.246	0
0.062	-0.14	0.963	0.665	16.462	61.789	16.344	61.419	20.906	69.631	0.081	187	8.044	0	0	0.475	0
0.066	-0.136	0.959	0.665	16.505	61.631	16.344	61.419	20.906	69.631	0.081	181	7.956	0	0	0.492	0
0.07	-0.136	0.963	0.666	16.549	61.71	16.344	61.419	20.906	69.631	0.081	185	8.044	0	0	0.51	0
0.074	-0.14	0.959	0.665	16.462	61.71	16.344	61.419	20.906	69.631	0.079	181	8.044	0	0	0.475	0
0.07	-0.136	0.963	0.667	16.681	62.026	16.344	61.419	20.906	69.631	0.082	183	8.088	0	0	0.422	0
0.074	-0.136	0.959	0.156	-34.484	-30.07	16.344	61.419	20.906	69.631	0.061	132	6.066	0	0	-0.299	0
0.07	-0.136	0.959	0.666	16.505	61.631	16.344	61.419	20.906	69.631	0.081	185	8.088	0	0	0.457	0
0.07	-0.136	0.959	0.666	16.505	61.631	16.344	61.419	20.906	69.631	0.081	185	8.088	0	0	0.457	0
0.074	-0.136	0.967	0.667	16.681	62.026	16.344	61.419	20.906	69.631	0.08	185	8.088	0	0	0.475	0
0.07	-0.136	0.959	0.666	16.593	61.789	16.344	61.419	20.906	69.631	0.08	187	8.044	0	0	0.51	0
0.074	-0.136	0.959	0.666	16.505	61.71	16.344	61.419	20.906	69.631	0.08	181	8	0	0	0.475	0
0.07	-0.14	0.963	0.41	-9.121	15.503	16.344	61.419	20.906	69.631	0.07	163	7.253	0	0	-0.018	0
0.074	-0.136	0.959	0.406	-9.604	14.633	16.344	61.419	20.906	69.631	0.07	158	6.989	0	0	-0.018	0
0.074	-0.136	0.959	0.406	-9.604	14.633	16.344	61.419	20.906	69.631	0.07	158	6.989	0	0	-0.018	0
0.07	-0.136	0.959	0.406	-9.473	14.791	16.344	61.419	20.906	69.631	0.07	163	7.209	0	0	0.053	0
0.074	-0.136	0.959	0.406	-9.429	15.266	16.344	61.419	20.906	69.631	0.069	159	7.033	0	0	0.088	0
0.07	-0.136	0.959	0.665	16.505	61.71	16.344	61.419	20.906	69.631	0.08	184	8.132	0	0	0.492	0
0.078	-0.136	0.963	0.263	-23.714	-10.686	16.344	61.419	20.906	69.631	0.066	151	6.505	0	0	-0.193	0
0.07	-0.136	0.963	0.262	-23.978	-10.923	16.344	61.419	20.906	69.631	0.065	143	6.593	0	0	-0.193	0
0.07	-0.136	0.959	0.262	-23.758	-10.765	16.344	61.419	20.906	69.631	0.065	151	6.462	0	0	-0.176	0
0.07	-0.148	0.959	0.262	-23.89	-10.844	16.344	61.419	20.906	69.631	0.066	148	6.374	0	0	-0.141	0
0.066	-0.136	0.963	0.669	16.813	62.185	16.344	61.419	20.906	69.631	0.082	183	8	0	0	0.422	0
0.07	-0.132	0.956	0.311	-19.099	-2.457	16.344	61.419	20.906	69.631	0.065	150	6.637	0	0	-0.018	0
0.07	-0.136	0.959	0.31	-19.055	-1.903	16.344	61.419	20.906	69.631	0.068	160	6.901	0	0	-0.141	0
0.07	-0.136	0.959	0.666	16.374	61.631	16.344	61.419	20.906	69.631	0.078	185	8.132	0	0	0.492	0
0.062	-0.136	0.963	0.665	16.462	61.631	16.344	61.419	20.906	69.631	0.08	185	8.176	0	0	0.457	0
0.07	-0.136	0.944	0.665	16.462	61.631	16.344	61.419	20.906	69.631	0.08	189	8.088	0	0	0.527	0
0.07	-0.14	0.959	0.666	16.593	61.868	16.344	61.419	20.906	69.631	0.078	181	7.868	0	0	0.51	0
0.07	-0.136	0.963	0.236	-26.571	-15.749	16.344	61.419	20.906	69.631	0.065	147	6.505	0	0	-0.246	0
0.066	-0.136	0.956	0.666	16.593	61.789	16.344	61.419	20.906	69.631	0.079	184	8	0	0	0.527	0
0.074	-0.132	0.959	0.666	16.549	61.789	16.344	61.419	20.906	69.631	0.08	188	8.176	0	0	0.475	0
0.07	-0.14	0.959	0.667	16.593	61.947	16.344	61.419	20.906	69.631	0.08	179	8.044	0	0	0.51	0
0.074	-0.136	0.959	0.666	16.549	61.789	16.344	61.419	20.906	69.631	0.077	180	7.78	0	0	0.492	0
0.07	-0.136	0.963	0.667	16.637	62.026	16.344	61.419	20.906	69.631	0.083	190	8.264	0	0	0.545	0
0.07	-0.128	0.959	0.193	-30.791	-23.345	16.344	61.419	20.906	69.631	0.064	148	6.374	0	0	-0.352	0
0.074	-0.136	0.963	0.194	-30.615	-23.266	16.344	61.419	20.906	69.631	0.065	146	6.33	0	0	-0.352	0
0.07	-0.136	0.959	0.195	-30.571	-23.187	16.344	61.419	20.906	69.631	0.067	148	6.374	0	0	-0.316	0
0.07	-0.132	0.956	0.191	-31.099	-24.057	16.344	61.419	20.906	69.631	0.066	149	6.505	0	0	-0.334	0
0.066	-0.132	0.959	0.667	16.593	61.868	16.344	61.419	20.906	69.631	0.082	185	8.176	0	0	0.51	0
0.07	-0.144	0.952	0.225	-27.582	-17.569	16.344	61.419	20.906	69.631	0.061	145	6.11	0	0	-0.211	0
0.078	-0.14	0.959	0.224	-27.714	-17.807	16.344	61.419	20.906	69.631	0.064	149	6.462	0	0	-0.211	0
0.07	-0.132	0.959	0.667	16.637	61.868	16.344	61.419	20.906	69.631	0.081	186	8.22	0	0	0.492	0
0.07	-0.132	0.956	0.665	16.462	61.552	16.344	61.419	20.906	69.631	0.08	180	7.956	0	0	0.457	0
0.074	-0.136	0.959	0.667	16.593	61.868	16.344	61.419	20.906	69.631	0.079	185	8.088	0	0	0.44	0
0.07	-0.136	0.963	0.667	16.637	61.947	16.344	61.419	20.906	69.631	0.081	188	8.22	0	0	0.457	0
0.07	-0.136	0.963	0.367	-13.429	7.829	16.594	61.869	20.906	69.631	0.068	158	6.857	0	0	-0.018	0
0.07	-0.136	0.963	0.668	16.725	61.947	16.594	61.869	20.906	69.631	0.08	185	7.956	0	0	0.51	0
0.07	-0.136	0.956	0.662	16.462	61.71	16.594	61.869	20.906	69.631	0.081	184	8.088	0	0	0.492	0
0.074	-0.132	0.963	0.666	16.637	61.947	16.594	61.869	20.906	69.631	0.08	184	8.088	0	0	0.51	0
0.07	-0.136	0.959	0.668	16.813	62.264	16.594	61.869	20.906	69.631	0.079	180	8.044	0	0	0.527	0
0.074	-0.14	0.959	0.667	16.637	61.71	16.594	61.869	20.906	69.631	0.082	186	8.044	0	0	0.457	0
0.07	-0.136	0.963	0.667	16.681	62.105	16.594	61.869	20.906	69.631	0.083	190	8.352	0	0	0.44	0
0.074	-0.136	0.963	0.225	-27.626	-17.886	16.594	61.869	20.906	69.631	0.068	151	6.637	0	0	-0.246	0
0.074	-0.136	0.963	0.225	-27.626	-17.886	16.594	61.869	20.906	69.631	0.068	151	6.637	0	0	-0.246	0
0.074	-0.136	0.959	0.219	-27.846	-18.044	16.594	61.869	20.906	69.631	0.066	152	6.549	0	0	-0.229	0
0.066	-0.132	0.963	0.224	-27.67	-17.965	16.594	61.869	20.906	69.631	0.065	151	6.549	0	0	-0.299	0
0.074	-0.136	0.959	0.669	16.857	62.185	16.594	61.869	20.906	69.631	0.083	185	8.088	0	0	0.475	0
0.074	-0.136	0.956	0.44	-6.044	21.279	16.594	61.869	20.906	69.631	0.069	161	6.945	0	0	0.088	0
0.07	-0.136	0.956	0.443	-5.956	20.884	16.594	61.869	20.906	69.631	0.07	161	7.033	0	0	0.141	0
0.07	-0.136	0.959	0.443	-6	20.884	16.594	61.869	20.906	69.631	0.071	165	7.209	0	0	0.193	0
0.07	-0.136	0.944	0.44	-6.132	21.358	16.594	61.869	20.906	69.631	0.073	161	7.341	0	0	0.176	0
0.07	-0.136	0.959	0.439	-6.308	20.409	16.594	61.869	20.906	69.631	0.073	160	7.253	0	0	0.176	0
0.07	-0.136	0.963	0.668	16.813	62.026	16.594	61.869	20.906	69.631	0.082	189	8.352	0	0	0.51	0
0.074	-0.132	0.963	0.353	-14.879	5.218	16.594	61.869	20.906	69.631	0.072	163	7.077	0	0	-0.035	0
0.07	-0.136	0.963	0.353	-14.791	4.822	16.594	61.869	20.906	69.631	0.07	157	7.033	0	0	-0.035	0
0.07	-0.14	0.959	0.352	-14.923	5.376	16.594	61.869	20.906	69.631	0.071	159	7.033	0	0	0.035	0
0.07	-0.14	0.959	0.352	-14.923	5.376	16.594	61.869	20.906	69.631	0.071	159	7.033	0	0	0.035	0
0.07	-0.128	0.967	0.669	16.813	62.185	16.594	61.869	20.906	69.631	0.084	187	8.264	0	0	0.475	0
0.074	-0.136	0.956	0.329	-17.253	0.787	16.594	61.869	20.906	69.631	0.073	160	7.297	0	0	0.07	0
0.074	-0.136	0.956	0.329	-17.253	0.787	16.594	61.869	20.906	69.631	0.073	160	7.297	0	0	0.07	0
0.078	-0.136	0.959	0.665	16.549	61.868	16.594	61.869	20.906	69.631	0.079	181	7.868	0	0	0.475	0
0.07	-0.136	0.959	0.665	16.505	61.631	16.594	61.869	20.906	69.631	0.083	153	6.769	0	0	0.492	0
0.07	-0.136	0.959	0.333	-16.725	1.736	16.594	61.869	20.906	69.631	0.067	157	6.593	0	0	-0.141	0
0.07	-0.136	0.959	0.333	-16.725	1.736	16.594	61.869	20.906	69.631	0.067	157	6.593	0	0	-0.141	0
0.07	-0.136	0.959	0.253	-24.857	-12.664	16.594	61.869	20.906	69.631	0.065	141	6.549	0	0	-0.211	0
0.07	-0.132	0.956	0.668	16.769	62.105	16.594	61.869	20.906	69.631	0.081	182	8.044	0	0	0.51	0
0.07	-0.136	0.959	0.667	16.637	61.947	16.594	61.869	20.906	69.631	0.082	181	7.956	0	0	0.475	0
0.07	-0.136	0.959	0.667	16.681	61.947	16.594	61.869	20.906	69.631	0.08	185	8	0	0	0.457	0
0.078	-0.14	0.959	0.665	16.505	61.473	16.594	61.869	20.906	69.631	0.079	182	8.044	0	0	0.492	0
0.07	-0.136	0.959	0.667	16.593	61.868	16.594	61.869	20.906	69.631	0.083	192	8.22	0	0	0.44	0
0.07	-0.14	0.956	0.27	-23.275	-9.895	16.594	61.869	20.906	69.631	0.068	160	6.549	0	0	-0.158	0
0.07	-0.136	0.963	0.665	16.374	61.552	16.594	61.869	20.906	69.631	0.082	185	8.088	0	0	0.422	0
0.074	-0.136	0.959	0.667	16.681	61.868	16.594	61.869	20.906	69.631	0.083	192	8.22	0	0	0.492	0
0.074	-0.136	0.963	0.666	16.593	61.868	16.594	61.869	20.906	69.631	0.084	190	8.132	0	0	0.545	0
0.07	-0.14	0.956	0.666	16.549	62.026	16.594	61.869	20.906	69.631	0.084	189	8.308	0	0	0.492	0
0.07	-0.132	-0.039	0.666	16.593	61.947	16.594	61.869	20.906	69.631	0.081	186	8.22	0	0	0.51	0
0.07	-0.136	0.959	0.667	16.593	61.868	16.594	61.869	20.906	69.631	0.082	187	8.396	0	0	0.475	0
0.07	-0.136	0.959	0.306	-19.407	-3.011	16.594	61.869	20.906	69.631	0.068	152	6.901	0	0	-0.141	0
0.074	-0.132	0.963	0.667	16.593	61.789	16.594	61.869	20.906	69.631	0.081	191	8	0	0	0.475	0
0.074	-0.136	0.956	0.668	16.637	61.789	16.594	61.869	20.906	69.631	0.081	186	8.308	0	0	0.492	0
0.066	-0.132	0.963	0.668	16.769	61.947	16.594	61.869	20.906	69.631	0.08	184	7.956	0	0	0.475	0
0.074	-0.14	0.963	0.279	-22.044	-7.442	16.594	61.869	20.906	69.631	0.069	157	6.989	0	0	-0.176	0
0.07	-0.136	0.963	0.286	-21.516	-7.204	16.594	61.869	20.906	69.631	0.067	150	6.462	0	0	-0.088	0
0.07	-0.14	0.963	0.665	16.418	61.473	16.594	61.869	20.906	69.631	0.079	183	8.088	0	0	0.475	0
0.07	-0.136	0.959	0.665	16.593	61.868	16.594	61.869	20.906	69.631	0.08	184	8.132	0	0	0.51	0
0.07	-0.132	0.959	0.665	16.418	61.552	16.594	61.869	20.906	69.631	0.083	187	8.308	0	0	0.492	0
0.07	-0.136	0.959	0.664	16.33	61.393	16.219	61.194	20.906	69.631	0.081	189	8.352	0	0	0.475	0
0.07	-0.132	0.959	0.666	16.549	61.71	16.219	61.194	20.906	69.631	0.081	192	8.396	0	0	0.457	0
0.074	-0.136	0.959	0.2	-30.044	-22.158	16.219	61.194	20.906	69.631	0.07	154	6.813	0	0	-0.193	0
0.074	-0.132	0.959	0.2	-29.956	-21.921	16.219	61.194	20.906	69.631	0.065	145	6.462	0	0	-0.387	0
0.07	-0.132	0.959	0.203	-29.824	-21.842	16.219	61.194	20.906	69.631	0.062	142	6.154	0	0	-0.229	0
0.066	-0.136	0.959	0.201	-29.912	-22.237	16.219	61.194	20.906	69.631	0.064	140	6.505	0	0	-0.246	0
0.07	-0.132	0.959	0.2	-30.132	-22	16.219	61.194	20.906	69.631	0.064	145	6.462	0	0	-0.211	0
0.07	-0.136	0.948	0.391	-10.967	12.101	16.219	61.194	20.906	69.631	0.071	160	7.033	0	0	0.141	0
0.074	-0.132	0.959	0.395	-10.791	12.101	16.219	61.194	20.906	69.631	0.071	165	7.121	0	0	0.018	0
0.074	-0.136	0.959	0.393	-10.879	12.18	16.219	61.194	20.906	69.631	0.069	160	7.077	0	0	0.088	0
0.074	-0.14	0.959	0.39	-10.967	12.338	16.219	61.194	20.906	69.631	0.072	160	7.209	0	0	-0.07	0
0.074	-0.136	0.959	0.389	-11.319	11.864	16.219	61.194	20.906	69.631	0.072	163	7.165	0	0	0.018	0
0.07	-0.136	0.963	0.666	16.637	61.868	16.219	61.194	20.906	69.631	0.079	184	8	0	0	0.51	0
0.07	-0.136	0.963	0.666	16.637	61.868	16.219	61.194	20.906	69.631	0.079	184	8	0	0	0.51	0
0.074	-0.136	0.963	0.299	-20.198	-4.435	16.219	61.194	20.906	69.631	0.069	151	6.725	0	0	-0.176	0
0.074	-0.132	0.963	0.669	16.813	62.105	16.219	61.194	20.906	69.631	0.08	183	7.956	0	0	0.492	0
0.074	-0.136	0.959	0.668	16.769	62.105	16.219	61.194	20.906	69.631	0.079	179	7.912	0	0	0.475	0
0.074	-0.136	0.959	0.668	16.813	62.343	16.219	61.194	20.906	69.631	0.083	186	8.132	0	0	0.51	0
0.07	-0.136	0.959	0.667	16.681	61.868	16.219	61.194	20.906	69.631	0.081	194	8.352	0	0	0.563	0
0.066	-0.14	0.956	0.175	-32.549	-26.589	16.219	61.194	20.906	69.631	0.063	140	6.154	0	0	-0.264	0
0.07	-0.136	0.967	0.668	16.637	62.105	16.219	61.194	20.906	69.631	0.082	188	8.396	0	0	0.492	0
0.074	-0.14	0.963	0.667	16.637	61.868	16.219	61.194	20.906	69.631	0.084	186	8.352	0	0	0.457	0
0.07	-0.132	0.959	0.668	16.769	62.105	16.219	61.194	20.906	69.631	0.083	186	8.22	0	0	0.545	0
0.074	-0.136	0.959	0.667	16.725	62.026	16.219	61.194	20.906	69.631	0.082	187	8.22	0	0	0.475	0
0.07	-0.136	0.959	0.667	16.725	62.343	16.219	61.194	20.906	69.631	0.084	187	8.308	0	0	0.527	0
0.074	-0.136	0.963	0.402	-9.956	14	16.219	61.194	20.906	69.631	0.072	162	7.121	0	0	0	0
0.07	-0.132	0.963	0.668	16.769	62.185	16.219	61.194	20.906	69.631	0.082	186	8.22	0	0	0.44	0
0.07	-0.136	0.959	0.667	16.681	62.026	16.219	61.194	20.906	69.631	0.082	187	8.352	0	0	0.51	0
0.07	-0.136	0.959	0.667	16.549	61.71	16.219	61.194	20.906	69.631	0.083	190	8.44	0	0	0.422	0
0.074	-0.132	0.963	0.665	16.418	61.552	16.219	61.194	20.906	69.631	0.081	184	8.264	0	0	0.527	0
0.07	-0.132	0.963	0.667	16.813	62.185	16.219	61.194	20.906	69.631	0.082	182	7.868	0	0	0.51	0
0.07	-0.136	0.959	0.259	-24.242	-11.477	16.219	61.194	20.906	69.631	0.065	147	6.637	0	0	-0.193	0
0.074	-0.136	0.959	0.667	16.725	62.026	16.219	61.194	20.906	69.631	0.082	182	8.132	0	0	0.475	0
0.066	-0.132	0.959	0.666	16.593	61.947	16.219	61.194	20.906	69.631	0.08	182	8.088	0	0	0.545	0
0.07	-0.136	0.959	0.668	16.593	62.026	16.219	61.194	20.906	69.631	0.084	186	8.352	0	0	0.457	0
0.074	-0.132	-0.039	0.667	16.681	62.026	16.219	61.194	20.906	69.631	0.08	181	7.912	0	0	0.527	0
0.07	-1.131	0.956	0.355	-14.615	6.246	16.219	61.194	20.906	69.631	0.071	160	7.077	0	0	0.053	0
0.07	-0.136	0.959	0.666	16.681	62.026	16.219	61.194	20.906	69.631	0.081	186	8.132	0	0	0.545	0
0.07	-0.14	0.959	0.667	16.681	61.947	16.219	61.194	20.906	69.631	0.08	188	8.088	0	0	0.563	0
0.07	-0.136	0.959	0.667	16.681	62.185	16.219	61.194	20.906	69.631	0.081	186	8.132	0	0	0.44	0
0.07	-0.132	0.959	0.666	16.725	62.026	16.219	61.194	20.906	69.631	0.08	181	8	0	0	0.527	0
0.07	-0.132	0.959	0.666	16.593	61.947	16.219	61.194	20.906	69.631	0.079	185	7.868	0	0	0.51	0
0.07	-0.136	0.959	0.273	-22.747	-9.42	16.219	61.194	20.906	69.631	0.062	150	6.11	0	0	-0.088	0
0.07	-0.136	0.959	0.271	-22.967	-9.262	16.219	61.194	20.906	69.631	0.066	147	6.374	0	0	-0.105	0
0.07	-0.136	0.959	0.273	-22.835	-9.499	16.219	61.194	20.906	69.631	0.066	144	6.33	0	0	-0.053	0
0.07	-0.136	0.963	0.269	-23.187	-9.499	16.219	61.194	20.906	69.631	0.066	146	6.462	0	0	-0.158	0
0.07	-0.136	0.959	0.276	-22.615	-8.787	16.219	61.194	20.906	69.631	0.067	155	6.945	0	0	-0.088	0
0.074	-0.136	0.959	0.666	16.593	61.868	16.219	61.194	20.906	69.631	0.084	189	8.352	0	0	0.492	0
0.074	-0.136	0.959	0.449	-5.429	21.754	16.219	61.194	20.906	69.631	0.074	167	7.385	0	0	0.229	0
0.07	-0.136	0.959	0.667	16.637	61.868	16.219	61.194	20.906	69.631	0.08	180	8.088	0	0	0.492	0
0.074	-0.136	0.959	0.667	16.725	61.947	16.406	61.531	20.906	69.631	0.08	185	8.088	0	0	0.545	0
0.074	-0.136	0.959	0.665	16.418	61.631	16.406	61.531	20.906	69.631	0.082	186	8.484	0	0	0.527	0
0.07	-0.136	0.959	0.664	16.286	61.314	16.406	61.531	20.906	69.631	0.083	185	8.264	0	0	0.563	0
0.07	-0.132	0.959	0.665	16.462	61.552	16.406	61.531	20.906	69.631	0.081	186	8.088	0	0	0.475	0
0.07	-0.136	0.959	0.482	-2.044	27.688	16.406	61.531	20.906	69.631	0.076	168	7.604	0	0	0.158	0
0.074	-0.136	0.963	0.669	16.769	62.105	16.406	61.531	20.906	69.631	0.08	181	8	0	0	0.457	0
0.074	-0.136	0.956	0.479	-2.308	27.688	16.406	61.531	20.906	69.631	0.075	174	7.604	0	0	0.158	0
0.074	-0.132	0.963	0.48	-2.22	28.004	16.406	61.531	20.906	69.631	0.072	167	7.253	0	0	0.07	0
0.078	-0.136	0.956	0.484	-1.912	28.558	16.406	61.531	20.906	69.631	0.074	165	7.341	0	0	0.141	0
0.078	-0.136	0.959	0.668	16.857	62.264	16.406	61.531	20.906	69.631	0.083	186	8.264	0	0	0.475	0
0.07	-0.132	0.959	0.21	-29.341	-20.971	16.406	61.531	20.906	69.631	0.066	152	6.549	0	0	-0.299	0
0.07	-0.136	0.959	0.211	-28.989	-20.338	16.406	61.531	20.906	69.631	0.063	142	6.242	0	0	-0.281	0
0.074	-0.132	0.956	0.211	-28.989	-20.576	16.406	61.531	20.906	69.631	0.067	151	6.593	0	0	-0.229	0
0.07	-0.136	0.959	0.208	-29.429	-21.051	16.406	61.531	20.906	69.631	0.066	152	6.549	0	0	-0.246	0
0.074	-0.136	0.956	0.668	16.725	62.026	16.406	61.531	20.906	69.631	0.082	185	8.132	0	0	0.545	0
0.07	-0.132	0.956	0.668	16.725	62.185	16.406	61.531	20.906	69.631	0.083	187	8.396	0	0	0.492	0
0.07	-0.136	0.959	0.286	-21.648	-7.046	16.406	61.531	20.906	69.631	0.071	159	6.945	0	0	-0.088	0
0.074	-0.144	0.956	0.285	-21.604	-7.046	16.406	61.531	20.906	69.631	0.067	152	6.813	0	0	-0.141	0
0.074	-0.136	0.959	0.668	16.769	62.264	16.406	61.531	20.906	69.631	0.083	188	8.264	0	0	0.545	0
0.074	-0.136	0.959	0.668	16.769	62.105	16.406	61.531	20.906	69.631	0.084	191	8.308	0	0	0.527	0
0.07	-0.132	0.959	0.667	16.681	62.185	16.406	61.531	20.906	69.631	0.083	191	8.22	0	0	0.475	0
0.074	-0.136	0.948	0.668	16.769	62.185	16.406	61.531	20.906	69.631	0.08	184	8.176	0	0	0.492	0
0.07	-0.136	0.959	0.668	16.813	62.026	16.406	61.531	20.906	69.631	0.08	184	8.132	0	0	0.457	0
0.07	-0.136	0.959	0.666	16.681	62.026	16.406	61.531	20.906	69.631	0.084	190	8.396	0	0	0.545	0
0.074	-0.132	0.959	0.667	16.593	61.947	16.406	61.531	20.906	69.631	0.081	184	8.044	0	0	0.475	0
0.074	-0.136	0.959	0.665	16.505	61.789	16.406	61.531	20.906	69.631	0.079	185	8.088	0	0	0.492	0
0.074	-0.136	0.959	0.665	16.505	61.789	16.406	61.531	20.906	69.631	0.079	185	8.088	0	0	0.492	0
0.074	-0.136	0.959	0.159	-34.132	-29.358	16.406	61.531	20.906	69.631	0.062	139	6.242	0	0	-0.316	0
0.074	-0.136	0.959	0.667	16.725	62.026	16.406	61.531	20.906	69.631	0.083	188	8.308	0	0	0.51	0
0.074	-0.136	0.959	0.162	-33.824	-28.725	16.406	61.531	20.906	69.631	0.061	138	6.286	0	0	-0.369	0
0.074	-0.136	0.959	0.667	16.637	61.868	16.406	61.531	20.906	69.631	0.08	181	8.088	0	0	0.51	0
0.07	-0.136	0.959	0.164	-33.736	-28.725	16.406	61.531	20.906	69.631	0.062	143	6.374	0	0	-0.299	0
0.074	-0.136	0.963	0.666	16.549	61.868	16.406	61.531	20.906	69.631	0.082	184	8.132	0	0	0.475	0
0.074	-0.136	0.959	0.667	16.593	61.947	16.406	61.531	20.906	69.631	0.08	185	8	0	0	0.563	0
0.074	-0.136	0.959	0.203	-29.912	-21.684	16.406	61.531	20.906	69.631	0.065	146	6.462	0	0	-0.264	0
0.074	-0.136	0.956	0.205	-29.736	-21.763	16.406	61.531	20.906	69.631	0.064	147	6.593	0	0	-0.246	0
