Accel_X,Accel_Y,Accel_Z,Cont_TempV,Cont_TempDegC,Cont_TempDegF,IF_Temp_ObjDegC,IF_Temp_ObjDegF,IF_Temp_LocDegC,IF_Temp_LocDegF,SoundV,SoundRaw,SoundScl,RPM_Hz,RPM,Current
0.058,-0.136,0.959,0.623,12.242,53.877,20.156,68.281,15.344,59.619,0.078,180,7.912,6,25,0.352
0.058,-0.14,0.94,0.622,12.198,53.956,20.156,68.281,15.344,59.619,0.081,183,8.22,6,25,0.44
0.058,-0.14,0.952,0.627,12.681,54.668,20.156,68.281,15.344,59.619,0.082,180,8,6,25,0.422
0.055,-0.14,0.956,0.032,-46.879,-52.382,20.156,68.281,15.344,59.619,0.056,123,5.538,6,25,-0.404
0.055,-0.14,0.956,0.625,12.593,54.51,20.156,68.281,15.344,59.619,0.084,189,8.44,6,25,0.51
0.058,-0.14,0.952,0.031,-46.835,-52.462,20.156,68.281,15.344,59.619,0.058,122,5.451,6,25,-0.615
0.058,-0.14,0.959,0.033,-46.791,-52.066,20.156,68.281,15.344,59.619,0.052,128,5.582,6,25,-0.598
0.058,-0.14,0.952,0.036,-46.396,-51.354,20.156,68.281,15.344,59.619,0.064,149,6.769,5,21,-0.527
0.058,-0.14,0.952,0.626,12.549,54.352,20.156,68.281,15.344,59.619,0.076,175,7.824,5,21,0.457
0.055,-0.14,0.952,0.004,-49.604,-57.288,20.156,68.281,15.344,59.619,0.062,139,6.505,5,21,-0.422
0.055,-0.14,0.952,0.004,-49.604,-57.288,20.156,68.281,15.344,59.619,0.062,139,6.505,5,21,-0.422
0.058,-0.14,0.956,0.003,-49.736,-57.604,20.156,68.281,15.312,59.562,0.061,139,6.198,5,21,-0.51
0.051,-0.136,0.916,0.002,-49.824,-57.684,20.156,68.281,15.312,59.562,0.055,129,5.495,5,21,-0.475
0.039,-0.144,0.932,0.004,-49.56,-57.288,20.156,68.281,15.312,59.562,0.06,139,6.198,5,21,-0.475
0.055,-0.144,0.952,0.622,12.242,53.877,20.156,68.281,15.312,59.562,0.082,185,8.088,5,21,0.387
0.058,-0.14,0.952,0.003,-49.736,-57.604,20.875,69.575,15.312,59.562,0.06,137,5.978,5,21,-0.457
0.058,-0.136,0.952,0.622,12.198,53.956,20.875,69.575,15.312,59.562,0.084,189,8.132,5,21,0.44
0.062,-0.136,0.952,0.622,12.154,54.114,20.875,69.575,15.312,59.562,0.076,172,7.341,5,21,0.44
0.058,-0.14,0.952,0.622,12.066,53.64,20.875,69.575,15.312,59.562,0.081,190,8.088,5,21,0.492
0.055,-0.14,0.952,0.622,12.198,53.719,20.875,69.575,15.312,59.562,0.078,180,8,5,21,0.387
0.058,-0.14,0.948,0.011,-48.901,-56.022,20.875,69.575,15.312,59.562,0.061,128,5.714,5,21,-0.369
0.058,-0.14,0.948,0.011,-48.901,-56.022,20.875,69.575,15.312,59.562,0.061,128,5.714,5,21,-0.369
0.051,-0.14,0.94,0.626,12.637,54.589,20.875,69.575,15.312,59.562,0.077,177,7.648,5,21,0.51
0.062,-0.136,0.952,0.626,12.549,54.747,20.875,69.575,15.312,59.562,0.075,171,7.648,5,21,0.457
0.055,-0.144,0.94,0.625,12.462,54.51,20.875,69.575,15.312,59.562,0.077,176,7.78,5,21,0.457
0.058,-0.136,0.952,0.627,12.593,54.589,20.875,69.575,15.312,59.562,0.083,187,8.264,5,21,0.44
0.055,-0.136,0.952,0.141,-35.89,-32.681,20.875,69.575,15.312,59.562,0.062,139,6.154,5,21,-0.334
0.058,-0.136,0.952,0.137,-36.593,-34.185,20.875,69.575,15.312,59.562,0.058,129,5.582,5,21,-0.334
0.058,-0.144,0.948,0.628,12.593,54.589,20.875,69.575,15.312,59.562,0.079,180,7.692,5,21,0.422
0.055,-0.144,0.952,0.627,12.593,54.668,20.875,69.575,15.312,59.562,0.08,177,7.912,5,21,0.422
0.055,-0.144,0.948,0.625,12.505,54.589,20.875,69.575,15.312,59.562,0.076,176,7.648,5,21,0.51
0.055,-0.14,0.952,0.627,12.637,54.747,20.875,69.575,15.312,59.562,0.077,172,7.692,5,21,0.457
0.058,-0.14,0.952,0.032,-46.747,-52.145,20.875,69.575,15.312,59.562,0.058,136,5.758,5,21,-0.545
0.058,-0.136,0.948,0.625,12.505,54.51,20.875,69.575,15.312,59.562,0.079,179,7.912,5,21,0.422
0.058,-1.138,0.956,0.036,-46.571,-52.145,20.875,69.575,15.312,59.562,0.055,132,5.714,5,21,-0.563
0.058,-0.136,0.948,0.038,-46.703,-52.145,20.875,69.575,15.312,59.562,0.056,123,5.714,5,21,-0.58
0.058,-0.144,0.944,0.032,-46.879,-52.224,20.875,69.575,15.312,59.562,0.055,124,5.67,5,21,-0.563
0.047,-0.14,0.94,0.627,12.681,54.826,20.875,69.575,15.312,59.562,0.086,192,8.615,5,21,0.475
0.043,-0.144,0.928,0.002,-49.824,-57.604,20.875,69.575,15.312,59.562,0.057,126,5.538,5,21,-0.404
0.043,-0.144,0.932,0.626,12.549,54.747,20.875,69.575,15.312,59.562,0.079,179,7.824,5,21,0.44
0.035,-0.144,0.932,0.625,12.593,54.51,20.875,69.575,15.312,59.562,0.08,183,8.088,5,21,0.492
0.031,-0.144,0.92,0.626,12.549,54.51,20.875,69.575,15.312,59.562,0.079,181,7.824,5,21,0.44
0.039,-0.144,0.932,0.625,12.549,54.51,20.875,69.575,15.312,59.562,0.076,175,7.692,5,21,0.475
0.051,-0.14,0.944,0.622,12.242,54.114,20.875,69.575,15.312,59.562,0.077,176,7.824,5,21,0.404
0.055,-0.14,0.948,0.157,-34.659,-30.387,20.875,69.575,15.312,59.562,0.06,135,6.154,5,21,-0.352
0.058,-0.14,0.952,0.622,12.242,54.035,20.875,69.575,15.312,59.562,0.076,172,7.648,5,21,0.404
0.055,-0.14,0.952,0.622,12.198,53.719,20.875,69.575,15.312,59.562,0.077,170,7.824,5,21,0.369
0.055,-0.14,0.956,0.622,12.242,53.956,20.875,69.575,15.312,59.562,0.078,171,7.736,5,21,0.404
0.062,-0.14,0.952,0.622,12.11,53.798,20.875,69.575,15.312,59.562,0.078,174,7.604,5,21,0.475
0.062,-0.136,0.952,0.623,12.198,53.877,20.875,69.575,15.312,59.562,0.079,178,7.868,5,21,0.334
0.058,-0.144,0.959,0.174,-32.945,-27.697,20.875,69.575,15.312,59.562,0.061,137,6.022,5,21,-0.211
0.055,-0.14,0.956,0.622,12.198,53.956,20.875,69.575,15.312,59.562,0.079,179,7.868,5,21,0.475
0.058,-0.14,0.952,0.175,-32.769,-27.301,20.875,69.575,15.312,59.562,0.061,140,6.066,5,21,-0.299
0.058,-0.14,0.952,0.175,-32.769,-27.301,20.875,69.575,15.312,59.562,0.061,140,6.066,5,21,-0.299
0.058,-0.14,0.956,0.178,-32.462,-26.668,20.875,69.575,15.312,59.562,0.059,132,5.802,5,21,-0.264
0.058,-0.14,0.959,0.02,-48.154,-54.519,20.875,69.575,15.312,59.562,0.058,127,5.67,5,21,-0.475
0.058,-0.144,0.956,0.626,12.593,54.51,20.875,69.575,15.312,59.562,0.082,188,8.132,5,21,0.44
0.062,-0.136,0.948,0.023,-47.978,-54.36,20.875,69.575,15.312,59.562,0.058,131,5.714,5,21,-0.51
0.058,-0.144,0.956,0.02,-48.11,-54.44,20.875,69.575,15.312,59.562,0.058,137,5.846,5,21,-0.527
0.058,-0.14,0.952,0.021,-47.934,-54.202,20.875,69.575,15.312,59.562,0.061,148,6.33,5,21,-0.563
0.055,-0.14,0.952,0.626,12.549,54.747,20.875,69.575,15.312,59.562,0.084,187,8.308,5,21,0.44
0.058,-0.14,0.948,0.123,-37.912,-36.242,20.875,69.575,15.156,59.281,0.061,133,6.198,5,21,-0.387
0.055,-0.14,0.928,0.623,12.242,53.877,20.875,69.575,15.156,59.281,0.077,174,7.824,5,21,0.404
0.058,-0.14,0.956,0.125,-37.473,-35.451,20.875,69.575,15.156,59.281,0.059,129,5.934,5,21,-0.352
0.062,-0.14,0.956,0.125,-37.692,-35.846,20.875,69.575,15.156,59.281,0.061,131,5.978,5,21,-0.422
0.058,-0.136,0.952,0.128,-37.473,-35.767,20.875,69.575,15.156,59.281,0.058,129,5.846,5,21,-0.369
0.055,-0.136,0.952,0.129,-37.341,-35.371,19.688,67.438,15.156,59.281,0.058,133,5.758,6,25,-0.281
0.055,-0.14,0.952,0.147,-35.495,-31.969,19.688,67.438,15.156,59.281,0.061,139,6.11,6,25,-0.404
0.058,-0.136,0.952,0.622,12.198,53.956,19.688,67.438,15.156,59.281,0.077,178,7.604,6,25,0.44
0.055,-0.14,0.948,0.622,12.11,53.956,19.688,67.438,15.156,59.281,0.079,180,7.956,6,25,0.51
0.058,-0.136,0.956,0.623,12.198,53.956,19.688,67.438,15.156,59.281,0.079,174,7.692,6,25,0.457
0.058,-0.136,0.956,0.623,12.198,53.956,19.688,67.438,15.156,59.281,0.079,174,7.692,6,25,0.457
0.058,-0.14,0.952,0.621,12.154,53.798,19.688,67.438,15.156,59.281,0.079,180,7.736,6,25,0.44
0.058,-0.14,0.952,0.084,-41.78,-43.284,19.688,67.438,15.156,59.281,0.057,129,5.67,6,25,-0.475
0.055,-0.14,0.948,0.084,-41.824,-43.204,19.688,67.438,15.156,59.281,0.056,130,5.451,6,25,-0.475
0.055,-0.14,0.948,0.084,-41.824,-43.204,19.688,67.438,15.156,59.281,0.056,130,5.451,6,25,-0.475
0.058,-0.14,0.956,0.085,-41.604,-43.363,19.688,67.438,15.156,59.281,0.058,132,5.538,6,25,-0.527
0.058,-0.14,0.952,0.085,-41.824,-43.442,19.688,67.438,15.156,59.281,0.057,133,5.758,6,25,-0.545
0.058,-0.144,0.956,0.626,12.549,54.51,19.688,67.438,15.156,59.281,0.076,177,7.648,6,25,0.422
0.058,-0.14,0.952,0.012,-49.253,-56.576,19.688,67.438,15.156,59.281,0.056,124,5.67,6,25,-0.457
0.058,-0.14,0.956,0.626,12.549,54.431,19.688,67.438,15.156,59.281,0.081,183,8,6,25,0.457
0.062,-0.14,0.952,0.626,12.593,54.589,19.688,67.438,15.156,59.281,0.077,174,7.604,6,25,0.51
0.055,-0.14,0.952,0.626,12.593,54.51,19.688,67.438,15.156,59.281,0.076,173,7.604,6,25,0.404
0.058,-0.14,0.956,0.627,12.549,54.747,19.688,67.438,15.156,59.281,0.08,182,8,6,25,0.422
0.058,-0.14,0.959,0.003,-49.78,-57.525,19.688,67.438,15.156,59.281,0.058,131,5.89,6,25,-0.404
0.055,-0.14,0.956,0.002,-49.78,-57.604,19.688,67.438,15.156,59.281,0.059,138,5.89,6,25,-0.44
0.058,-0.136,0.959,0.003,-49.736,-57.604,19.688,67.438,15.156,59.281,0.057,127,5.538,6,25,-0.527
0.055,-0.14,0.963,0.004,-49.604,-57.288,19.688,67.438,15.156,59.281,0.056,130,5.846,6,25,-0.457
0.058,-0.14,0.952,0.003,-49.736,-57.525,19.688,67.438,15.156,59.281,0.056,127,5.758,6,25,-0.475
0.058,-0.14,0.948,0.002,-49.78,-57.604,19.688,67.438,15.156,59.281,0.06,134,6.022,6,25,-0.51
0.058,-0.14,0.956,0.627,12.593,54.668,19.688,67.438,15.156,59.281,0.083,184,8.264,6,25,0.44
0.058,-0.144,0.956,0.003,-49.78,-57.604,19.688,67.438,15.156,59.281,0.055,125,5.538,6,25,-0.44
0.058,-0.136,0.952,0.002,-49.824,-57.684,19.688,67.438,15.156,59.281,0.057,134,5.802,6,25,-0.44
0.055,-0.144,0.959,0.002,-49.868,-57.763,19.688,67.438,15.156,59.281,0.059,136,5.802,6,25,-0.457
0.058,-0.14,0.956,0.002,-49.78,-57.684,19.688,67.438,15.156,59.281,0.058,131,5.67,6,25,-0.422
0.051,-0.132,0.952,0.622,12.11,53.56,19.688,67.438,15.156,59.281,0.082,190,8.044,6,25,0.563
0.058,-0.14,0.956,0.111,-39.275,-38.932,19.688,67.438,15.156,59.281,0.058,134,5.758,6,25,-0.387
0.058,-0.144,0.956,0.113,-38.791,-37.903,19.688,67.438,15.156,59.281,0.057,136,5.758,6,25,-0.369
0.058,-0.14,0.956,0.112,-38.879,-37.824,19.688,67.438,15.156,59.281,0.055,133,5.89,6,25,-0.44
0.055,-0.132,0.944,0.109,-39.451,-38.774,19.688,67.438,15.156,59.281,0.058,137,5.846,6,25,-0.422
0.066,-0.14,0.948,0.114,-38.791,-38.062,19.688,67.438,15.156,59.281,0.058,137,6.198,6,25,-0.404
0.055,-0.14,0.952,0.622,12.154,53.64,19.688,67.438,15.156,59.281,0.077,173,7.78,6,25,0.404
0.058,-0.14,0.959,0.012,-48.725,-55.864,19.688,67.438,15.156,59.281,0.057,129,5.407,6,25,-0.422
0.055,-0.14,0.956,0.626,12.462,54.352,19.688,67.438,15.156,59.281,0.08,184,7.868,6,25,0.44
0.039,-0.144,0.928,0.625,12.505,54.51,19.688,67.438,15.156,59.281,0.079,180,7.692,6,25,0.492
0.043,-0.14,0.936,0.625,12.549,54.589,19.688,67.438,15.156,59.281,0.08,182,7.956,6,25,0.492
0.039,-0.144,0.94,0.625,12.462,54.352,19.688,67.438,15.156,59.281,0.078,178,7.824,6,25,0.457
0.043,-0.136,0.956,0.625,12.505,54.51,19.688,67.438,15.156,59.281,0.078,177,7.956,6,25,0.44
0.055,-0.14,0.956,0.03,-47.055,-52.699,19.688,67.438,15.156,59.281,0.058,129,5.758,6,25,-0.51
0.055,-0.136,0.956,0.626,12.637,54.589,19.688,67.438,15.156,59.281,0.08,179,7.956,6,25,0.457
0.055,-0.136,0.959,0.626,12.549,54.51,19.688,67.438,15.156,59.281,0.079,175,7.78,6,25,0.422
0.055,-1.138,0.952,0.626,12.637,54.668,19.688,67.438,15.156,59.281,0.081,179,8.044,6,25,0.457
0.058,-0.14,0.952,0.625,12.549,54.431,19.688,67.438,15.281,59.506,0.079,180,7.912,6,25,0.527
0.055,-0.14,0.956,0.622,12.022,53.64,19.688,67.438,15.281,59.506,0.077,178,7.824,6,25,0.492
0.051,-0.136,0.952,0.622,12.198,53.877,19.688,67.438,15.281,59.506,0.082,183,8.088,6,25,0.44
0.051,-0.136,0.952,0.622,12.198,53.877,19.688,67.438,15.281,59.506,0.082,183,8.088,6,25,0.44
0.055,-0.14,0.956,0.007,-49.165,-56.418,19.688,67.438,15.281,59.506,0.058,124,5.714,6,25,-0.457
0.055,-0.14,0.956,0.009,-49.077,-56.338,18.344,65.019,15.281,59.506,0.062,138,5.934,6,25,-0.457
0.062,-0.136,0.956,0.622,12.154,53.956,18.344,65.019,15.281,59.506,0.08,185,8.088,6,25,0.422
0.055,-0.136,0.948,0.003,-49.692,-57.525,18.344,65.019,15.281,59.506,0.056,125,5.626,6,25,-0.492
0.058,-0.14,0.952,0.623,12.286,53.956,18.344,65.019,15.281,59.506,0.08,177,7.956,6,25,0.387
0.055,-0.14,0.956,0.622,12.066,53.798,18.344,65.019,15.281,59.506,0.076,179,7.604,6,25,0.457
0.058,-0.14,0.959,0.622,12.022,53.877,18.344,65.019,15.281,59.506,0.076,177,7.648,6,25,0.44
0.058,-0.14,0.952,0.626,12.549,54.589,18.344,65.019,15.281,59.506,0.079,182,7.912,6,25,0.404
0.055,-0.128,0.952,0.625,12.505,54.589,18.344,65.019,15.281,59.506,0.08,179,7.912,6,25,0.457
0.055,-0.136,0.952,0.627,12.549,54.589,18.344,65.019,15.281,59.506,0.08,180,7.824,6,25,0.44
0.058,-0.14,0.952,0.007,-49.297,-56.813,18.344,65.019,15.281,59.506,0.056,127,5.758,6,25,-0.457
0.058,-0.136,0.952,0.626,12.462,54.51,18.344,65.019,15.281,59.506,0.079,178,7.912,7,30,0.492
0.062,-0.14,0.959,0.626,12.593,54.589,18.344,65.019,15.281,59.506,0.079,176,7.648,7,30,0.475
0.058,-0.14,0.956,0.627,12.769,54.747,18.344,65.019,15.281,59.506,0.081,179,8,7,30,0.44
0.039,-0.144,0.936,0.626,12.593,54.589,18.344,65.019,15.281,59.506,0.076,177,7.78,7,30,0.422
0.035,-0.144,0.948,0.076,-42.615,-44.708,18.344,65.019,15.281,59.506,0.055,123,5.407,7,30,-0.475
0.035,-0.144,0.948,0.076,-42.615,-44.708,18.344,65.019,15.281,59.506,0.055,123,5.407,7,30,-0.475
0.058,-0.14,0.948,0.076,-42.527,-44.629,18.344,65.019,15.281,59.506,0.056,128,5.626,7,30,-0.44
0.058,-0.136,0.963,0.08,-42.176,-44.075,18.344,65.019,15.281,59.506,0.059,125,5.626,7,30,-0.545
0.058,-0.136,0.956,0.084,-41.648,-43.046,18.344,65.019,15.281,59.506,0.058,128,5.846,7,30,-0.404
0.055,-0.14,0.959,0.625,12.505,54.51,18.344,65.019,15.281,59.506,0.079,177,7.824,7,30,0.492
0.055,-0.14,0.956,0.007,-49.385,-56.813,18.344,65.019,15.281,59.506,0.054,128,5.407,7,30,-0.475
0.058,-0.14,0.952,0.625,12.549,54.51,18.344,65.019,15.281,59.506,0.077,173,7.604,7,30,0.457
0.058,-0.14,0.956,0.625,12.637,54.589,18.344,65.019,15.281,59.506,0.078,173,7.692,7,30,0.44
0.062,-0.14,0.959,0.625,12.505,54.589,18.344,65.019,15.281,59.506,0.078,179,7.912,7,30,0.475
0.058,-0.14,0.959,0.625,12.505,54.668,18.344,65.019,15.281,59.506,0.078,173,7.692,7,30,0.475
0.055,-0.136,0.956,0.626,12.549,54.51,18.344,65.019,15.281,59.506,0.084,196,8.571,7,30,0.475
0.058,-0.14,0.952,0.149,-35.363,-31.574,18.344,65.019,15.281,59.506,0.068,157,6.989,7,30,-0.316
0.058,-0.14,-0.039,0.621,12.022,53.481,18.344,65.019,15.281,59.506,0.078,184,7.78,7,30,0.404
0.055,-0.136,0.959,0.622,12.11,53.719,18.344,65.019,15.281,59.506,0.078,172,7.516,7,30,0.51
0.055,-0.14,0.956,0.622,12.11,53.798,18.344,65.019,15.281,59.506,0.078,176,7.648,7,30,0.475
0.055,-0.136,0.952,0.622,12.154,53.719,18.344,65.019,15.281,59.506,0.08,183,8.088,7,30,0.457
0.058,-0.136,0.959,0.621,12.11,53.798,18.344,65.019,15.281,59.506,0.078,179,7.78,7,30,0.369
0.058,-0.144,0.948,0.065,-43.714,-46.765,18.344,65.019,15.281,59.506,0.056,131,5.582,7,30,-0.492
0.058,-0.14,0.956,0.065,-43.714,-46.844,18.344,65.019,15.281,59.506,0.057,127,5.626,7,30,-0.492
0.058,-0.14,0.959,0.053,-44.945,-48.347,18.344,65.019,15.281,59.506,0.058,133,5.758,7,30,-0.527
0.062,-0.14,0.956,0.059,-44.286,-47.793,18.344,65.019,15.281,59.506,0.058,134,5.758,7,30,-0.492
0.058,-0.14,0.963,0.066,-43.538,-46.527,18.344,65.019,15.281,59.506,0.055,127,5.626,7,30,-0.475
0.058,-0.144,0.959,0.047,-46.088,-51.037,18.344,65.019,15.281,59.506,0.056,129,5.538,7,30,-0.404
0.058,-0.136,1.95,0.04,-46.264,-51.196,18.344,65.019,15.281,59.506,0.056,129,5.67,7,30,-0.334
0.058,-0.14,0.959,0.036,-46.615,-51.987,18.344,65.019,15.281,59.506,0.057,129,5.538,7,30,-0.563
0.058,-0.136,0.956,0.046,-45.912,-50.721,18.344,65.019,15.281,59.506,0.06,135,6.022,7,30,-0.598
0.058,-0.136,0.952,0.041,-46.22,-51.275,18.344,65.019,15.281,59.506,0.056,132,5.89,7,30,-0.598
0.058,-0.14,0.956,0.625,12.549,54.51,18.344,65.019,15.281,59.506,0.082,180,8.088,7,30,0.422
0.055,-0.14,0.956,0.007,-49.165,-56.418,18.344,65.019,15.281,59.506,0.057,133,5.714,7,30,-0.457
0.058,-0.136,0.952,0.627,12.549,54.51,18.344,65.019,15.281,59.506,0.08,181,7.78,7,30,0.492
0.055,-0.14,0.956,0.626,12.593,54.668,18.344,65.019,15.375,59.675,0.079,174,7.824,7,30,0.44
0.058,-0.136,0.948,0.623,12.242,53.798,18.344,65.019,15.375,59.675,0.077,177,7.648,7,30,0.457
0.058,-0.14,0.952,0.622,12.11,53.719,18.344,65.019,15.375,59.675,0.078,174,7.912,7,30,0.404
0.051,-0.14,0.956,0.621,11.978,53.719,18.344,65.019,15.375,59.675,0.079,179,7.868,7,30,0.44
0.055,-0.136,0.956,0.012,-48.769,-55.864,18.344,65.019,15.375,59.675,0.056,123,5.67,7,30,-0.527
0.062,-0.14,1.954,0.622,12.154,53.798,18.344,65.019,15.375,59.675,0.078,179,7.56,7,30,0.457
0.058,-0.152,0.94,0.622,12.154,53.798,17.688,63.838,15.375,59.675,0.078,179,7.56,7,30,0.457
0.055,-0.136,0.956,0.622,12.11,53.64,17.688,63.838,15.375,59.675,0.078,174,7.473,7,30,0.51
0.058,-0.144,0.952,0.622,12.242,53.956,17.688,63.838,15.375,59.675,0.079,177,7.692,7,30,0.492
0.055,-0.14,0.952,0.622,12.154,54.035,17.688,63.838,15.375,59.675,0.08,180,7.868,7,30,0.44
0.058,-0.14,0.956,0.622,12.11,53.719,17.688,63.838,15.375,59.675,0.076,176,7.868,7,30,0.404
0.062,-0.136,0.952,0.622,12.198,53.956,17.688,63.838,15.375,59.675,0.081,180,7.824,7,30,0.387
0.055,-0.14,0.952,0.627,12.593,54.589,17.688,63.838,15.375,59.675,0.078,176,7.868,7,30,0.422
0.055,-0.14,0.952,0.627,12.593,54.589,17.688,63.838,15.375,59.675,0.078,176,7.868,7,30,0.422
0.058,-0.14,0.956,0.625,12.374,54.352,17.688,63.838,15.375,59.675,0.076,173,7.736,7,30,0.457
0.062,-0.144,0.948,0.625,12.418,54.431,17.688,63.838,15.375,59.675,0.078,182,7.912,7,30,0.457
0.062,-0.14,0.959,0.626,12.549,54.352,17.688,63.838,15.375,59.675,0.078,174,7.56,7,30,0.492
0.055,-0.136,0.952,0.625,12.462,54.431,17.688,63.838,15.375,59.675,0.076,179,7.736,7,30,0.44
0.055,-0.14,0.956,0.625,12.374,54.431,17.688,63.838,15.375,59.675,0.078,175,7.604,7,30,0.457
0.058,-0.144,0.94,0.625,12.418,54.431,17.688,63.838,15.375,59.675,0.077,183,7.912,7,30,0.475
0.058,-0.14,0.956,0.625,12.549,54.51,17.688,63.838,15.375,59.675,0.08,182,8.044,7,30,0.475
0.055,-0.14,0.952,0.625,12.462,54.352,17.688,63.838,15.375,59.675,0.076,176,7.692,7,30,0.422
0.058,-0.14,0.956,0.003,-48.769,-57.367,17.688,63.838,15.375,59.675,0.055,123,5.67,7,30,-0.422
0.058,-0.144,0.94,0.627,12.637,54.668,17.688,63.838,15.375,59.675,0.08,185,8.044,7,30,0.422
0.058,-0.14,0.956,0.625,12.418,54.273,17.688,63.838,15.375,59.675,0.076,179,7.56,7,30,0.492
0.058,-0.14,0.956,0.626,12.505,54.51,17.688,63.838,15.375,59.675,0.078,179,7.868,7,30,0.475
0.058,-0.14,0.956,0.625,12.505,54.352,17.688,63.838,15.375,59.675,0.08,183,7.78,5,21,0.457
0.055,-0.14,0.948,0.106,-39.758,-39.802,17.688,63.838,15.375,59.675,0.057,130,5.846,5,21,-0.369
0.058,-0.14,0.959,0.625,12.462,54.51,17.688,63.838,15.375,59.675,0.079,179,7.78,5,21,0.457
0.055,-0.14,0.956,0.625,12.549,54.431,17.688,63.838,15.375,59.675,0.078,177,7.648,5,21,0.44
0.062,-0.144,0.956,0.625,12.462,54.352,17.688,63.838,15.375,59.675,0.079,179,7.912,5,21,0.44
0.058,-0.14,0.956,0.622,12.066,53.877,17.688,63.838,15.375,59.675,0.076,175,7.78,5,21,0.457
0.058,-0.14,0.959,0.621,12.066,53.64,17.688,63.838,15.375,59.675,0.078,178,7.912,5,21,0.492
0.058,-0.14,0.959,0.621,12.066,53.64,17.688,63.838,15.375,59.675,0.078,178,7.912,5,21,0.492
0.058,-0.14,0.952,0.021,-47.978,-54.519,17.688,63.838,15.375,59.675,0.057,127,5.495,5,21,-0.545
0.062,-0.136,0.959,0.021,-47.934,-54.202,17.688,63.838,15.375,59.675,0.06,131,5.934,5,21,-0.475
0.058,-0.136,0.959,0.021,-47.89,-53.886,17.688,63.838,15.375,59.675,0.059,134,5.802,5,21,-0.44
0.055,-0.14,0.956,0.024,-47.714,-54.202,17.688,63.838,15.375,59.675,0.058,133,5.67,5,21,-0.527
0.055,-0.136,0.936,0.62,12.11,53.798,17.688,63.838,15.375,59.675,0.079,184,7.956,5,21,0.44
0.058,-0.14,0.956,0.002,-49.824,-57.684,17.688,63.838,15.375,59.675,0.054,127,5.407,5,21,-0.492
0.058,-0.144,0.956,0.622,12.198,53.956,17.688,63.838,15.375,59.675,0.081,181,8.088,5,21,0.387
0.051,-0.14,0.956,0.622,12.154,53.64,17.688,63.838,15.375,59.675,0.077,175,7.736,5,21,0.387
0.058,-0.14,0.956,0.625,12.462,54.273,17.688,63.838,15.375,59.675,0.076,182,7.824,5,21,0.457
0.058,-0.14,0.956,0.625,12.462,54.431,17.688,63.838,15.375,59.675,0.08,178,7.912,5,21,0.492
0.058,-0.14,0.959,0.627,12.593,54.51,17.688,63.838,15.375,59.675,0.076,175,7.56,5,21,0.492
0.058,-0.14,0.956,0.11,-39.011,-38.22,17.688,63.838,15.375,59.675,0.057,127,5.495,5,21,-0.422
0.058,-0.14,0.959,0.626,12.418,54.431,17.688,63.838,15.375,59.675,0.077,179,7.824,5,21,0.492
0.058,-0.136,0.959,0.625,12.593,54.589,17.688,63.838,15.375,59.675,0.077,173,7.604,5,21,0.369
0.062,-0.14,0.956,0.627,12.637,54.589,17.688,63.838,15.375,59.675,0.079,173,7.78,5,21,0.387
0.062,-0.136,0.936,0.626,12.549,54.589,17.688,63.838,15.375,59.675,0.08,179,7.78,5,21,0.404
0.058,-0.14,0.956,0.627,12.593,54.589,17.688,63.838,15.375,59.675,0.078,178,8,5,21,0.475
0.058,-0.14,0.959,0.622,12.198,53.956,17.688,63.838,15.406,59.731,0.077,174,8,5,21,0.475
0.055,-0.14,0.952,0.01,-48.945,-56.101,17.688,63.838,15.406,59.731,0.058,126,5.626,5,21,-0.457
0.058,-0.136,0.944,0.622,12.066,53.402,17.688,63.838,15.406,59.731,0.076,176,7.516,5,21,0.51
0.058,-0.14,0.956,0.009,-49.033,-56.259,17.688,63.838,15.406,59.731,0.057,133,5.89,5,21,-0.475
0.062,-0.14,0.956,0.622,12.154,53.719,17.688,63.838,15.406,59.731,0.078,188,7.912,5,21,0.422
0.062,-0.136,0.956,0.621,12.022,53.798,17,62.6,15.406,59.731,0.079,181,7.912,5,21,0.404
0.055,-0.136,0.959,0.622,12.154,53.798,17,62.6,15.406,59.731,0.08,183,7.956,5,21,0.387
0.058,-0.136,0.952,0.622,12.11,53.877,17,62.6,15.406,59.731,0.077,179,7.604,5,21,0.404
0.055,-0.14,0.956,0.622,12.154,53.719,17,62.6,15.406,59.731,0.079,178,7.692,5,21,0.492
0.062,-0.14,0.948,0.622,12.11,53.798,17,62.6,15.406,59.731,0.078,179,7.78,5,21,0.387
0.062,-0.14,0.959,0.622,12.242,53.798,17,62.6,15.406,59.731,0.078,179,7.824,5,21,0.422
0.058,-0.14,0.956,0.016,-48.418,-55.389,17,62.6,15.406,59.731,0.057,126,5.451,5,21,-0.492
0.055,-0.132,0.956,0.626,12.593,54.51,17,62.6,15.406,59.731,0.08,180,7.868,5,21,0.492
0.058,-0.14,0.952,0.627,12.681,54.668,17,62.6,15.406,59.731,0.077,175,7.692,5,21,0.44
0.062,-0.14,0.956,0.625,12.505,54.431,17,62.6,15.406,59.731,0.076,174,7.604,5,21,0.44
0.062,-0.136,0.952,0.625,12.505,54.431,17,62.6,15.406,59.731,0.076,175,7.736,5,21,0.44
0.055,-0.14,0.956,0.626,12.505,54.431,17,62.6,15.406,59.731,0.077,176,7.692,5,21,0.44
